1 2 4 5 3K 4K FH UP31,44446,0,C
1 2 4 5 3K 4K FH C UP31,25556,2,[6]
1 2 4 5 3K 4K FH C UP31,15666,1,[666]
1 2 4 5 3K 4K FH C UP31,33566,0,3
1 2 3 4 5 3K 4K FH C UP37,12226,2,[6]
1 2 3 4 5 3K 4K FH C UP37,12344,1,[1234]
1 2 3 4 5 3K 4K FH C UP37,12334,0,SS
1 2 3 4 5 3K 4K FH SS C UP37,33566,2,[66]
1 2 3 4 5 3K 4K FH SS C UP37,14666,1,[666]
1 2 3 4 5 3K 4K FH SS C UP37,45666,0,6
1 2 3 4 5 6 3K 4K FH SS C UP55,12245,2,[1245]
1 2 3 4 5 6 3K 4K FH SS C UP55,22223,1,[2222]
1 2 3 4 5 6 3K 4K FH SS C UP55,22226,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP55,12246,2,[24]
1 2 3 4 5 6 3K 4K FH SS C Y UP55,23346,1,[2346]
1 2 3 4 5 6 3K 4K FH SS C Y UP55,12346,0,LS
UP0,11356,2,[5]
UP0,33566,1,[66]
UP0,34566,0,SS
SS UP0,11466,2,[66]
SS UP0,11355,1,[55]
SS UP0,12346,0,1
1 SS UP1,22345,2,[2345]
1 SS UP1,12236,1,[22]
1 SS UP1,22255,0,FH
1 FH SS UP1,22566,2,[66]
1 FH SS UP1,34566,1,[66]
1 FH SS UP1,33566,0,C
1 FH SS C UP1,23556,2,[55]
1 FH SS C UP1,22456,1,[22]
1 FH SS C UP1,24455,0,4
1 2 FH SS C UP3,11123,2,[111]
1 2 FH SS C UP3,11114,1,[1111]
1 2 FH SS C UP3,11113,0,4K
1 2 4K FH SS C UP3,12356,2,[2356]
1 2 4K FH SS C UP3,23366,1,[66]
1 2 4K FH SS C UP3,11333,0,3
1 2 3 4K FH SS C UP12,22256,2,[5]
1 2 3 4K FH SS C UP12,22344,1,[44]
1 2 3 4K FH SS C UP12,34466,0,4
1 2 3 4 4K FH SS C UP20,12245,2,[245]
1 2 3 4 4K FH SS C UP20,12236,1,[6]
1 2 3 4 4K FH SS C UP20,12446,0,Y
1 2 3 4 4K FH SS C Y UP20,11246,2,[6]
1 2 3 4 4K FH SS C Y UP20,13556,1,[55]
1 2 3 4 4K FH SS C Y UP20,13666,0,3K
1 2 3 4 3K 4K FH SS C Y UP20,23456,2,[23456]
1 2 3 4 3K 4K FH SS C Y UP20,25666,1,[666]
1 2 3 4 3K 4K FH SS C Y UP20,15666,0,6
1 2 3 4 6 3K 4K FH SS C Y UP38,22346,2,[2346]
1 2 3 4 6 3K 4K FH SS C Y UP38,35566,1,[55]
1 2 3 4 6 3K 4K FH SS C Y UP38,25556,0,5
1 2 3 4 5 6 3K 4K FH SS C Y UP53,24666,2,[24]
1 2 3 4 5 6 3K 4K FH SS C Y UP53,24566,1,[2456]
1 2 3 4 5 6 3K 4K FH SS C Y UP53,24566,0,LS
UP0,23356,2,[33]
UP0,33456,1,[3456]
UP0,45566,0,C
C UP0,12346,2,[1234]
C UP0,11234,1,[1234]
C UP0,12344,0,SS
SS C UP0,14466,2,[66]
SS C UP0,13446,1,[44]
SS C UP0,34446,0,4
3K SS C UP0,12356,2,[235]
3K SS C UP0,13566,1,[66]
3K SS C UP0,23366,0,3
1 3K SS C UP0,33556,2,[55]
1 3K SS C UP0,22555,1,[555]
1 3K SS C UP0,45555,0,5
1 3K 4K SS C UP0,14666,2,[666]
1 3K 4K SS C UP0,12225,1,[222]
1 3K 4K SS C UP0,22236,0,2
1 2 3K 4K SS C UP6,11346,2,[34]
1 2 3K 4K SS C UP6,23344,1,[3344]
1 2 3K 4K SS C UP6,33346,0,3
1 2 3 3K 4K SS C UP15,22466,2,[66]
1 2 3 3K 4K SS C UP15,34466,1,[66]
1 2 3 3K 4K SS C UP15,12366,0,6
1 2 3 6 3K 4K SS C UP27,12346,2,[234]
1 2 3 6 3K 4K SS C UP27,11124,1,[4]
1 2 3 6 3K 4K SS C UP27,11111,0,Y
1 2 3 6 3K 4K SS C Y+ UP27,23455,2,[2345]
1 2 3 6 3K 4K SS C Y+ UP27,34555,1,[555]
1 2 3 6 3K 4K SS C Y+ UP27,34555,0,5
1 2 3 5 6 3K 4K SS C Y+ UP42,11236,2,[11]
1 2 3 5 6 3K 4K SS C Y+ UP42,23466,1,[2346]
1 2 3 5 6 3K 4K SS C Y+ UP42,23346,0,4
1 2 3 4 5 6 3K 4K SS C Y+ UP46,23666,2,[666]
1 2 3 4 5 6 3K 4K SS C Y+ UP46,34666,1,[666]
1 2 3 4 5 6 3K 4K SS C Y+ UP46,23666,0,FH
1 2 3 4 5 6 3K 4K FH SS C Y+ UP46,12256,2,[25]
1 2 3 4 5 6 3K 4K FH SS C Y+ UP46,23456,1,[23456]
1 2 3 4 5 6 3K 4K FH SS C Y+ UP46,23456,0,LS
UP0,12355,2,[55]
UP0,13455,1,[55]
UP0,12556,0,1
1 UP1,23556,2,[55]
1 UP1,23355,1,[55]
1 UP1,23355,0,3
1 3 UP7,11455,2,[55]
1 3 UP7,25556,1,[555]
1 3 UP7,33555,0,FH
1 3 FH UP7,12446,2,[44]
1 3 FH UP7,11256,1,[56]
1 3 FH UP7,24556,0,C
1 3 FH C UP7,15556,2,[555]
1 3 FH C UP7,25566,1,[66]
1 3 FH C UP7,25666,0,3K
1 3 3K FH C UP7,12346,2,[1234]
1 3 3K FH C UP7,12345,1,[12345]
1 3 3K FH C UP7,12345,0,LS
1 3 3K FH LS C UP7,11233,2,[]
1 3 3K FH LS C UP7,11235,1,[235]
1 3 3K FH LS C UP7,12356,0,2
1 2 3 3K FH LS C UP9,12345,2,[1234]
1 2 3 3K FH LS C UP9,12356,1,[356]
1 2 3 3K FH LS C UP9,22246,0,4
1 2 3 4 3K FH LS C UP13,13566,2,[66]
1 2 3 4 3K FH LS C UP13,34456,1,[3456]
1 2 3 4 3K FH LS C UP13,33456,0,SS
1 2 3 4 3K FH SS LS C UP13,14556,2,[55]
1 2 3 4 3K FH SS LS C UP13,14555,1,[555]
1 2 3 4 3K FH SS LS C UP13,35556,0,5
1 2 3 4 5 3K FH SS LS C UP28,14555,2,[555]
1 2 3 4 5 3K FH SS LS C UP28,33455,1,[55]
1 2 3 4 5 3K FH SS LS C UP28,13356,0,Y
1 2 3 4 5 3K 4K FH SS LS C UP28,12356,2,[6]
1 2 3 4 5 3K 4K FH SS LS C UP28,12266,1,[66]
1 2 3 4 5 3K 4K FH SS LS C UP28,24466,0,6
1 2 3 4 5 6 3K 4K FH SS LS C UP40,23366,2,[33]
1 2 3 4 5 6 3K 4K FH SS LS C UP40,44466,1,[444]
1 2 3 4 5 6 3K 4K FH SS LS C UP40,34444,0,Y
UP0,23566,2,[66]
UP0,23344,1,[44]
UP0,33456,0,SS
SS UP0,12346,2,[6]
SS UP0,12356,1,[2356]
SS UP0,13366,0,3
1 SS UP1,33466,2,[66]
1 SS UP1,24666,1,[666]
1 SS UP1,14666,0,6
1 3K SS UP1,22455,2,[55]
1 3K SS UP1,34555,1,[555]
1 3K SS UP1,45555,0,5
1 3K 4K SS UP1,23456,2,[23456]
1 3K 4K SS UP1,13456,1,[3456]
1 3K 4K SS UP1,11356,0,Y
1 2 3K 4K SS UP1,11136,2,[111]
1 2 3K 4K SS UP1,12334,1,[33]
1 2 3K 4K SS UP1,11233,0,3
1 2 3 3K 4K SS UP7,12334,2,[234]
1 2 3 3K 4K SS UP7,13356,1,[56]
1 2 3 3K 4K SS UP7,12333,0,Y
1 2 3 3K 4K SS Y UP7,11235,2,[235]
1 2 3 3K 4K SS Y UP7,34556,1,[3456]
1 2 3 3K 4K SS Y UP7,25556,0,5
1 2 3 5 3K 4K SS Y UP22,14456,2,[44]
1 2 3 5 3K 4K SS Y UP22,11344,1,[1144]
1 2 3 5 3K 4K SS Y UP22,11446,0,4
1 2 3 4 5 3K 4K SS Y UP30,14555,2,[555]
1 2 3 4 5 3K 4K SS Y UP30,44446,1,[4444]
1 2 3 4 5 3K 4K SS Y UP30,34566,0,C
1 2 3 4 5 3K 4K SS C Y UP30,13335,2,[35]
1 2 3 4 5 3K 4K SS C Y UP30,14455,1,[4455]
1 2 3 4 5 3K 4K SS C Y UP30,23555,0,FH
1 2 3 4 5 3K 4K FH SS C Y UP30,12333,2,[23]
1 2 3 4 5 3K 4K FH SS C Y UP30,13566,1,[66]
1 2 3 4 5 3K 4K FH SS C Y UP30,12266,0,6
1 2 3 4 5 6 3K 4K FH SS C Y UP42,22334,2,[234]
1 2 3 4 5 6 3K 4K FH SS C Y UP42,23446,1,[2346]
1 2 3 4 5 6 3K 4K FH SS C Y UP42,23446,0,LS
UP0,33356,2,[333]
UP0,33466,1,[66]
UP0,22335,0,2
2 UP4,33556,2,[55]
2 UP4,25556,1,[555]
2 UP4,12556,0,1
1 2 UP5,13356,2,[33]
1 2 UP5,23334,1,[333]
1 2 UP5,33334,0,3
1 2 4K UP5,11226,2,[6]
1 2 4K UP5,11166,1,[11166]
1 2 4K UP5,11125,0,3K
1 2 3 4K UP5,12225,2,[222]
1 2 3 4K UP5,22224,1,[2222]
1 2 3 4K UP5,22225,0,3K
1 2 3 3K 4K UP5,24555,2,[555]
1 2 3 3K 4K UP5,11346,1,[34]
1 2 3 3K 4K UP5,22345,0,SS
1 2 3 3K 4K SS UP5,23466,2,[66]
1 2 3 3K 4K SS UP5,23446,1,[44]
1 2 3 3K 4K SS UP5,23446,0,4
1 2 3 4 3K 4K SS UP13,11245,2,[245]
1 2 3 4 3K 4K SS UP13,12456,1,[2456]
1 2 3 4 3K 4K SS UP13,24456,0,C
1 2 3 4 3K 4K SS C UP13,12224,2,[222]
1 2 3 4 3K 4K SS C UP13,11236,1,[6]
1 2 3 4 3K 4K SS C UP13,34446,0,Y
1 2 3 4 3K 4K SS C Y UP13,12234,2,[234]
1 2 3 4 3K 4K SS C Y UP13,12346,1,[2346]
1 2 3 4 3K 4K SS C Y UP13,23446,0,6
1 2 3 4 6 3K 4K SS C Y UP19,14556,2,[55]
1 2 3 4 6 3K 4K SS C Y UP19,15556,1,[555]
1 2 3 4 6 3K 4K SS C Y UP19,12555,0,5
1 2 3 4 5 6 3K 4K SS C Y UP34,13556,2,[35]
1 2 3 4 5 6 3K 4K SS C Y UP34,33456,1,[3456]
1 2 3 4 5 6 3K 4K SS C Y UP34,34456,0,FH
1 2 3 4 5 6 3K 4K FH SS C Y UP34,12235,2,[1235]
1 2 3 4 5 6 3K 4K FH SS C Y UP34,12355,1,[1235]
1 2 3 4 5 6 3K 4K FH SS C Y UP34,12356,0,LS
UP0,22456,2,[22]
UP0,45566,1,[66]
UP0,33466,0,C
1 UP0,23356,2,[33]
1 UP0,12335,1,[33]
1 UP0,33466,0,C
1 3 UP6,12455,2,[55]
1 3 UP6,25555,1,[5555]
1 3 UP6,55555,0,Y
1 3 Y+ UP6,22336,2,[22]
1 3 Y+ UP6,22336,1,[2233]
1 3 Y+ UP6,22333,0,FH
1 3 FH Y+ UP6,22356,2,[22]
1 3 FH Y+ UP6,12444,1,[444]
1 3 FH Y+ UP6,44455,0,4
1 3 3K FH Y+ UP6,33356,2,[333]
1 3 3K FH Y+ UP6,13456,1,[3456]
1 3 3K FH Y+ UP6,34456,0,SS
1 3 3K FH SS Y+ UP6,11236,2,[6]
1 3 3K FH SS Y+ UP6,23444,1,[444]
1 3 3K FH SS Y+ UP6,23456,0,LS
1 3 3K FH SS LS Y+ UP6,11234,2,[4]
1 3 3K FH SS LS Y+ UP6,33455,1,[55]
1 3 3K FH SS LS Y+ UP6,44455,0,4
1 3 4 3K FH SS LS Y+ UP18,13356,2,[6]
1 3 4 3K FH SS LS Y+ UP18,12356,1,[56]
1 3 4 3K FH SS LS Y+ UP18,23566,0,C
1 3 4 3K FH SS LS C Y+ UP18,11145,2,[111]
1 3 4 3K FH SS LS C Y+ UP18,11356,1,[5]
1 3 4 3K FH SS LS C Y+ UP18,34456,0,2
1 2 3 4 3K FH SS LS C Y+ UP18,14446,2,[444]
1 2 3 4 3K FH SS LS C Y+ UP18,12444,1,[444]
1 2 3 4 3K FH SS LS C Y+ UP18,34445,0,5
1 2 3 4 5 3K FH SS LS C Y+ UP23,13445,2,[44]
1 2 3 4 5 3K FH SS LS C Y+ UP23,11444,1,[444]
1 2 3 4 5 3K FH SS LS C Y+ UP23,44446,0,4K
1 2 3 4 5 3K 4K FH SS LS C Y+ UP23,11256,2,[6]
1 2 3 4 5 3K 4K FH SS LS C Y+ UP23,12356,1,[6]
1 2 3 4 5 3K 4K FH SS LS C Y+ UP23,14556,0,6
UP0,11445,2,[44]
UP0,12445,1,[44]
UP0,11446,0,1
1 UP2,12225,2,[222]
1 UP2,12456,1,[456]
1 UP2,23466,0,C
1 2 UP4,24446,2,[444]
1 2 UP4,12466,1,[66]
1 2 UP4,11236,0,3
1 2 3 UP7,14566,2,[66]
1 2 3 UP7,34566,1,[3456]
1 2 3 UP7,11366,0,6
1 2 3 6 UP19,13346,2,[34]
1 2 3 6 UP19,13346,1,[34]
1 2 3 6 UP19,13445,0,4
1 2 3 4 6 UP27,23346,2,[234]
1 2 3 4 6 UP27,23346,1,[234]
1 2 3 4 6 UP27,12333,0,3K
1 2 3 4 6 3K UP27,12356,2,[235]
1 2 3 4 6 3K UP27,12233,1,[2233]
1 2 3 4 6 3K UP27,11236,0,Y
1 2 3 4 6 3K 4K UP27,34555,2,[555]
1 2 3 4 6 3K 4K UP27,13445,1,[345]
1 2 3 4 6 3K 4K UP27,33445,0,C
1 2 3 4 6 3K 4K C UP27,35666,2,[35]
1 2 3 4 6 3K 4K C UP27,36666,1,[6666]
1 2 3 4 6 3K 4K C UP27,46666,0,Y
1 2 3 4 6 3K 4K C Y UP27,22445,2,[245]
1 2 3 4 6 3K 4K C Y UP27,34566,1,[3456]
1 2 3 4 6 3K 4K C Y UP27,34556,0,SS
1 2 3 4 6 3K 4K SS C Y UP27,34555,2,[555]
1 2 3 4 6 3K 4K SS C Y UP27,23455,1,[2345]
1 2 3 4 6 3K 4K SS C Y UP27,12345,0,LS
1 2 3 4 6 3K 4K SS LS C Y UP27,12223,2,[222]
1 2 3 4 6 3K 4K SS LS C Y UP27,12456,1,[5]
1 2 3 4 6 3K 4K SS LS C Y UP27,12355,0,5
1 2 3 4 5 6 3K 4K SS LS C Y UP37,22355,2,[2255]
1 2 3 4 5 6 3K 4K SS LS C Y UP37,22255,1,[22255]
1 2 3 4 5 6 3K 4K SS LS C Y UP37,22255,0,FH
UP0,23466,2,[66]
UP0,12334,1,[1234]
UP0,12334,0,SS
SS UP0,11345,2,[5]
SS UP0,13456,1,[3456]
SS UP0,34446,0,4
3K SS UP0,11566,2,[66]
3K SS UP0,24666,1,[666]
3K SS UP0,15666,0,6
6 3K SS UP18,12235,2,[22]
6 3K SS UP18,12335,1,[33]
6 3K SS UP18,23556,0,C
1 6 3K SS UP18,13566,2,[66]
1 6 3K SS UP18,12455,1,[55]
1 6 3K SS UP18,23555,0,5
1 5 6 3K SS UP33,44555,2,[555]
1 5 6 3K SS UP33,44555,1,[44555]
1 5 6 3K SS UP33,44555,0,FH
1 5 6 3K FH SS UP33,11456,2,[4]
1 5 6 3K FH SS UP33,11124,1,[24]
1 5 6 3K FH SS UP33,11126,0,2
1 2 5 6 3K FH SS UP35,33566,2,[66]
1 2 5 6 3K FH SS UP35,35666,1,[666]
1 2 5 6 3K FH SS UP35,14666,0,C
1 2 5 6 3K FH SS C UP35,23566,2,[2356]
1 2 5 6 3K FH SS C UP35,12566,1,[]
1 2 5 6 3K FH SS C UP35,11344,0,4
1 2 4 5 6 3K FH SS C UP43,23445,2,[2345]
1 2 4 5 6 3K FH SS C UP43,12445,1,[1245]
1 2 4 5 6 3K FH SS C UP43,24456,0,Y
1 2 3 4 5 6 3K FH SS C UP43,12556,2,[55]
1 2 3 4 5 6 3K FH SS C UP43,11556,1,[55]
1 2 3 4 5 6 3K FH SS C UP43,14555,0,Y
1 2 3 4 5 6 3K 4K FH SS C UP43,14456,2,[45]
1 2 3 4 5 6 3K 4K FH SS C UP43,12446,1,[124]
1 2 3 4 5 6 3K 4K FH SS C UP43,44466,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP43,12345,2,[12345]
1 2 3 4 5 6 3K 4K FH SS C Y UP43,12345,1,[12345]
1 2 3 4 5 6 3K 4K FH SS C Y UP43,12345,0,LS
UP0,13456,2,[3456]
UP0,13555,1,[555]
UP0,55556,0,5
4K UP0,12366,2,[66]
4K UP0,25566,1,[5566]
4K UP0,34566,0,SS
4K SS UP0,14566,2,[66]
4K SS UP0,13345,1,[33]
4K SS UP0,11236,0,1
1 4K SS UP2,12235,2,[22]
1 4K SS UP2,22345,1,[2345]
1 4K SS UP2,22233,0,FH
1 4K FH SS UP2,12235,2,[22]
1 4K FH SS UP2,12235,1,[22]
1 4K FH SS UP2,11235,0,2
1 2 4K FH SS UP4,12234,2,[234]
1 2 4K FH SS UP4,12344,1,[44]
1 2 4K FH SS UP4,12334,0,3
1 2 3 4K FH SS UP10,11113,2,[1111]
1 2 3 4K FH SS UP10,11114,1,[1111]
1 2 3 4K FH SS UP10,11111,0,Y
1 2 3 4K FH SS Y+ UP10,22456,2,[2456]
1 2 3 4K FH SS Y+ UP10,24456,1,[2456]
1 2 3 4K FH SS Y+ UP10,24456,0,C
1 2 3 4 4K FH SS Y+ UP18,14456,2,[56]
1 2 3 4 4K FH SS Y+ UP18,11166,1,[66]
1 2 3 4 4K FH SS Y+ UP18,13566,0,6
1 2 3 4 4K FH SS C Y+ UP18,13446,2,[44]
1 2 3 4 4K FH SS C Y+ UP18,34555,1,[555]
1 2 3 4 4K FH SS C Y+ UP18,25556,0,3K
1 2 3 4 3K 4K FH SS C Y+ UP18,11255,2,[55]
1 2 3 4 3K 4K FH SS C Y+ UP18,55556,1,[5555]
1 2 3 4 3K 4K FH SS C Y+ UP18,35555,0,5
1 2 3 4 5 3K 4K FH SS C Y+ UP38,12234,2,[1234]
1 2 3 4 5 3K 4K FH SS C Y+ UP38,12334,1,[1234]
1 2 3 4 5 3K 4K FH SS C Y+ UP38,35556,0,6
1 2 3 4 5 6 3K 4K FH SS C Y+ UP44,12355,2,[1235]
1 2 3 4 5 6 3K 4K FH SS C Y+ UP44,11235,1,[1235]
1 2 3 4 5 6 3K 4K FH SS C Y+ UP44,12335,0,LS
UP0,33566,2,[66]
UP0,13456,1,[3456]
UP0,12346,0,SS
SS UP0,13345,2,[33]
SS UP0,22236,1,[222]
SS UP0,14566,0,C
1 SS UP1,12556,2,[55]
1 SS UP1,12455,1,[55]
1 SS UP1,34556,0,C
1 SS C UP1,23356,2,[33]
1 SS C UP1,12666,1,[666]
1 SS C UP1,36666,0,6
1 4K SS C UP1,23455,2,[2345]
1 4K SS C UP1,44556,1,[55]
1 4K SS C UP1,34556,0,5
1 5 4K SS C UP11,13666,2,[666]
1 5 4K SS C UP11,11666,1,[666]
1 5 4K SS C UP11,11666,0,FH
1 5 4K FH SS C UP11,11146,2,[4]
1 5 4K FH SS C UP11,11114,1,[1111]
1 5 4K FH SS C UP11,11114,0,2
1 2 5 4K FH SS C UP11,24466,2,[66]
1 2 5 4K FH SS C UP11,24556,1,[2456]
1 2 5 4K FH SS C UP11,33345,0,3
1 2 3 5 4K FH SS C UP20,23566,2,[66]
1 2 3 5 4K FH SS C UP20,14556,1,[556]
1 2 3 5 4K FH SS C UP20,23446,0,4
1 2 3 4 5 4K FH SS C UP28,23556,2,[2356]
1 2 3 4 5 4K FH SS C UP28,22356,1,[2356]
1 2 3 4 5 4K FH SS C UP28,22356,0,Y
1 2 3 4 5 4K FH SS C Y UP28,44556,2,[556]
1 2 3 4 5 4K FH SS C Y UP28,23556,1,[2356]
1 2 3 4 5 4K FH SS C Y UP28,33556,0,6
1 2 3 4 5 6 4K FH SS C Y UP34,12466,2,[66]
1 2 3 4 5 6 4K FH SS C Y UP34,22246,1,[22246]
1 2 3 4 5 6 4K FH SS C Y UP34,24556,0,LS
1 2 3 4 5 6 4K FH SS LS C Y UP34,13355,2,[55]
1 2 3 4 5 6 4K FH SS LS C Y UP34,34555,1,[4555]
1 2 3 4 5 6 4K FH SS LS C Y UP34,14555,0,3K
UP0,15566,2,[66]
UP0,33466,1,[66]
UP0,34566,0,SS
SS UP0,25566,2,[66]
SS UP0,12466,1,[66]
SS UP0,11466,0,1
1 SS UP2,13345,2,[33]
1 SS UP2,11225,1,[1122]
1 SS UP2,11255,0,5
1 2 SS UP4,45566,2,[66]
1 2 SS UP4,45566,1,[5566]
1 2 SS UP4,15566,0,C
1 2 SS C UP4,12345,2,[12345]
1 2 SS C UP4,34456,1,[44]
1 2 SS C UP4,12445,0,4
1 2 4 SS C UP12,13556,2,[55]
1 2 4 SS C UP12,25566,1,[66]
1 2 4 SS C UP12,11366,0,6
1 2 3 4 SS C UP15,12445,2,[44]
1 2 3 4 SS C UP15,12445,1,[5]
1 2 3 4 SS C UP15,44666,0,FH
1 2 3 4 FH SS C UP15,22455,2,[55]
1 2 3 4 FH SS C UP15,12346,1,[2346]
1 2 3 4 FH SS C UP15,13466,0,6
1 2 3 4 6 FH SS C UP27,12256,2,[5]
1 2 3 4 6 FH SS C UP27,22355,1,[55]
1 2 3 4 6 FH SS C UP27,44556,0,5
1 2 3 4 5 6 FH SS C UP37,33356,2,[333]
1 2 3 4 5 6 FH SS C UP37,33336,1,[3333]
1 2 3 4 5 6 FH SS C UP37,33335,0,4K
1 2 3 4 5 6 4K FH SS C UP37,23345,2,[2345]
1 2 3 4 5 6 4K FH SS C UP37,23346,1,[2346]
1 2 3 4 5 6 4K FH SS C UP37,13356,0,Y
1 2 3 4 5 6 4K FH SS C Y UP37,25556,2,[5556]
1 2 3 4 5 6 4K FH SS C Y UP37,23456,1,[23456]
1 2 3 4 5 6 4K FH SS C Y UP37,23456,0,LS
1 2 3 4 5 6 4K FH SS LS C Y UP37,12366,2,[66]
1 2 3 4 5 6 4K FH SS LS C Y UP37,22366,1,[66]
1 2 3 4 5 6 4K FH SS LS C Y UP37,34666,0,3K
UP0,12234,2,[1234]
UP0,12334,1,[1234]
UP0,12234,0,SS
SS UP0,13335,2,[333]
SS UP0,12455,1,[55]
SS UP0,33455,0,3
1 SS UP0,22346,2,[22]
1 SS UP0,23456,1,[23456]
1 SS UP0,33666,0,FH
1 FH SS UP0,23566,2,[66]
1 FH SS UP0,34566,1,[66]
1 FH SS UP0,13566,0,C
1 FH SS C UP0,22566,2,[66]
1 FH SS C UP0,35666,1,[666]
1 FH SS C UP0,34666,0,3K
1 3K FH SS C UP0,12344,2,[44]
1 3K FH SS C UP0,22445,1,[44]
1 3K FH SS C UP0,44455,0,4
1 4 3K FH SS C UP12,12236,2,[22]
1 4 3K FH SS C UP12,44466,1,[444]
1 4 3K FH SS C UP12,23566,0,6
1 2 4 3K FH SS C UP14,24446,2,[444]
1 2 4 3K FH SS C UP14,24445,1,[444]
1 2 4 3K FH SS C UP14,24445,0,Y
1 2 3 4 3K FH SS C UP14,11246,2,[6]
1 2 3 4 3K FH SS C UP14,11124,1,[111]
1 2 3 4 3K FH SS C UP14,11122,0,Y
1 2 3 4 3K 4K FH SS C UP14,13356,2,[5]
1 2 3 4 3K 4K FH SS C UP14,33456,1,[3456]
1 2 3 4 3K 4K FH SS C UP14,34566,0,6
1 2 3 4 6 3K 4K FH SS C UP26,23446,2,[2346]
1 2 3 4 6 3K 4K FH SS C UP26,14446,1,[]
1 2 3 4 6 3K 4K FH SS C UP26,14445,0,Y
1 2 3 4 5 6 3K 4K FH SS C UP31,15566,2,[5]
1 2 3 4 5 6 3K 4K FH SS C UP31,13466,1,[134]
1 2 3 4 5 6 3K 4K FH SS C UP31,12366,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP31,12444,2,[24]
1 2 3 4 5 6 3K 4K FH SS C Y UP31,12346,1,[1234]
1 2 3 4 5 6 3K 4K FH SS C Y UP31,12346,0,LS
UP0,12345,2,[12345]
UP0,23356,1,[33]
UP0,13345,0,3
1 UP1,23336,2,[333]
1 UP1,25566,1,[5566]
1 UP1,23466,0,C
1 2 UP3,23444,2,[444]
1 2 UP3,14445,1,[444]
1 2 UP3,24445,0,4
1 2 4 UP15,14456,2,[44]
1 2 4 UP15,22444,1,[22444]
1 2 4 UP15,14446,0,3K
1 2 4 3K UP15,12455,2,[55]
1 2 4 3K UP15,11556,1,[55]
1 2 4 3K UP15,34556,0,SS
1 2 4 3K SS UP15,12556,2,[55]
1 2 4 3K SS UP15,12555,1,[555]
1 2 4 3K SS UP15,22555,0,FH
1 2 4 3K FH SS UP15,13446,2,[6]
1 2 4 3K FH SS UP15,11226,1,[6]
1 2 4 3K FH SS UP15,13456,0,C
1 2 3 4 3K FH SS UP18,23466,2,[66]
1 2 3 4 3K FH SS UP18,16666,1,[6666]
1 2 3 4 3K FH SS UP18,66666,0,Y
1 2 3 4 3K FH SS Y+ UP18,12346,2,[2346]
1 2 3 4 3K FH SS Y+ UP18,12356,1,[2356]
1 2 3 4 3K FH SS Y+ UP18,22235,0,5
1 2 3 4 5 3K FH SS Y+ UP23,34556,2,[3456]
1 2 3 4 5 3K FH SS Y+ UP23,45566,1,[66]
1 2 3 4 5 3K FH SS Y+ UP23,22566,0,6
1 2 3 4 5 3K FH SS C Y+ UP23,23455,2,[2345]
1 2 3 4 5 3K FH SS C Y+ UP23,23455,1,[2345]
1 2 3 4 5 3K FH SS C Y+ UP23,12345,0,LS
1 2 3 4 5 3K FH SS LS C Y+ UP23,12345,2,[]
1 2 3 4 5 3K FH SS LS C Y+ UP23,13455,1,[55]
1 2 3 4 5 3K FH SS LS C Y+ UP23,44555,0,4K
1 2 3 4 5 3K 4K FH SS LS C Y+ UP23,15566,2,[66]
1 2 3 4 5 3K 4K FH SS LS C Y+ UP23,45666,1,[666]
1 2 3 4 5 3K 4K FH SS LS C Y+ UP23,46666,0,6
UP0,11246,2,[4]
UP0,23456,1,[23456]
UP0,33455,0,C
1 UP0,12335,2,[33]
1 UP0,23334,1,[333]
1 UP0,22333,0,FH
1 FH UP0,12223,2,[222]
1 FH UP0,45666,1,[666]
1 FH UP0,11125,0,2
1 2 FH UP2,13355,2,[55]
1 2 FH UP2,14555,1,[555]
1 2 FH UP2,25556,0,3K
1 2 3K FH UP2,44566,2,[66]
1 2 3K FH UP2,15566,1,[5566]
1 2 3K FH UP2,23566,0,C
1 2 3K FH C UP2,13455,2,[345]
1 2 3K FH C UP2,11345,1,[345]
1 2 3K FH C UP2,23345,0,SS
1 2 3K FH SS C UP2,11236,2,[3]
1 2 3K FH SS C UP2,11666,1,[666]
1 2 3K FH SS C UP2,34445,0,4
1 2 4 3K FH SS C UP14,23556,2,[55]
1 2 4 3K FH SS C UP14,13566,1,[66]
1 2 4 3K FH SS C UP14,12266,0,6
1 2 4 6 3K FH SS C UP26,33466,2,[33]
1 2 4 6 3K FH SS C UP26,44666,1,[666]
1 2 4 6 3K FH SS C UP26,22666,0,Y
1 2 3 4 6 3K FH SS C UP26,12255,2,[55]
1 2 3 4 6 3K FH SS C UP26,11455,1,[55]
1 2 3 4 6 3K FH SS C UP26,35566,0,5
1 2 3 4 5 6 3K FH SS C UP36,24566,2,[2456]
1 2 3 4 5 6 3K FH SS C UP36,24456,1,[2456]
1 2 3 4 5 6 3K FH SS C UP36,22456,0,Y
1 2 3 4 5 6 3K 4K FH SS C UP36,22255,2,[25]
1 2 3 4 5 6 3K 4K FH SS C UP36,22223,1,[2222]
1 2 3 4 5 6 3K 4K FH SS C UP36,22226,0,Y
1 2 3 4 5 6 3K 4K FH SS C Y UP36,23446,2,[2346]
1 2 3 4 5 6 3K 4K FH SS C Y UP36,23456,1,[23456]
1 2 3 4 5 6 3K 4K FH SS C Y UP36,23456,0,LS
